mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-25T07:43:17.000Z,0,0.6131,0.7688,10.2844,Infinity,Infinity,Infinity
,,501.5625,0.1581,0.0623,0.0263,0.0502,0.0198,0.0083
,,503.125,0.0479,0.0168,0.0168,0.0152,0.0053,0.0053
,,504.6875,0.1102,0.0431,0.0431,0.0348,0.0136,0.0136
,,506.25,0.1198,0.1653,0.0455,0.0377,0.052,0.0143
,,507.8125,0.1006,0.0216,0.0359,0.0315,0.0068,0.0113
,,509.375,0.1677,0.0479,0.024,0.0524,0.015,0.0075
,,510.9375,0.1317,0.0072,0.012,0.041,0.0022,0.0037
,,512.5,0.1269,0.0575,0.0407,0.0394,0.0179,0.0126
,,514.0625,0.2395,0.0862,0.0072,0.0741,0.0267,0.0022
,,515.625,0.1748,0.0168,0.0168,0.054,0.0052,0.0052
,,517.1875,0.1988,0.0383,0.0671,0.0612,0.0118,0.0206
,,518.75,0.0623,0.0431,0.0144,0.0191,0.0132,0.0044
,,520.3125,0.1245,0.0192,0.0287,0.0381,0.0059,0.0088
,,521.875,0.1198,0.0695,0.0383,0.0365,0.0212,0.0117
,,523.4375,0.2635,0.0862,0.0383,0.0801,0.0262,0.0116
,,525,0.1293,0.0527,0.0695,0.0392,0.016,0.0211
,,526.5625,0.0623,0.0072,0.0479,0.0188,0.0022,0.0145
,,528.125,0.0695,0.0862,0.0072,0.0209,0.026,0.0022
,,529.6875,0.0958,0.1341,0.0527,0.0288,0.0403,0.0158
,,531.25,0.1485,0.0431,0.0479,0.0445,0.0129,0.0144
,,532.8125,0.0599,0.0647,0.0431,0.0179,0.0193,0.0129
,,534.375,0.0934,0.1054,0.0838,0.0278,0.0314,0.025
,,535.9375,0.0695,0.1221,0.0192,0.0206,0.0363,0.0057
,,537.5,0.0814,0.1126,0.0527,0.0241,0.0333,0.0156
,,539.0625,0.0814,0.0551,0.0144,0.024,0.0163,0.0043
,,540.625,0.0719,0.0335,0.0072,0.0212,0.0099,0.0021
,,542.1875,0.0862,0.2012,0.0647,0.0253,0.0591,0.019
,,543.75,0.0719,0.091,0.0311,0.021,0.0266,0.0091
,,545.3125,0.0168,0.0671,0.0287,0.0049,0.0196,0.0084
,,546.875,0.0216,0.0168,0.0263,0.0063,0.0049,0.0077
,,548.4375,0.024,0.0168,0.024,0.007,0.0049,0.007
,,550,0.1485,0.1748,0.0359,0.043,0.0506,0.0104
,,551.5625,0.0766,0.0431,0.079,0.0221,0.0124,0.0228
,,553.125,0.0742,0.0383,0.0168,0.0214,0.011,0.0048
,,554.6875,0.1461,0.0647,0.0623,0.0419,0.0186,0.0179
,,556.25,0.0982,0.024,0.0263,0.0281,0.0069,0.0075
,,557.8125,0.0575,0.0814,0.0431,0.0164,0.0232,0.0123
,,559.375,0.0862,0.079,0.0647,0.0245,0.0225,0.0184
,,560.9375,0.1293,0.0263,0.0431,0.0367,0.0075,0.0122
,,562.5,0.0814,0.0551,0.0431,0.023,0.0156,0.0122
,,564.0625,0.1461,0.0144,0.0144,0.0412,0.0041,0.0041
,,565.625,0.0575,0.0048,0.024,0.0162,0.0014,0.0068
,,567.1875,0.2467,0.1006,0.0359,0.0692,0.0282,0.0101
,,568.75,0.1964,0.0575,0.0048,0.055,0.0161,0.0013
,,570.3125,0.115,0.0216,0.024,0.0321,0.006,0.0067
,,571.875,0.0144,0.0407,0.0383,0.004,0.0113,0.0107
,,573.4375,0.0359,0.0144,0.024,0.01,0.004,0.0067
,,575,0.1317,0.0383,0.0192,0.0365,0.0106,0.0053
,,576.5625,0.0479,0.0144,0.0072,0.0132,0.004,0.002
,,578.125,0.0335,0.0359,0,0.0092,0.0099,0
,,579.6875,0.012,0.0431,0.0072,0.0033,0.0118,0.002
,,581.25,0.024,0.0287,0.0048,0.0066,0.0079,0.0013
,,582.8125,0.012,0.0431,0.0383,0.0033,0.0118,0.0105
,,584.375,0.0287,0.024,0.0311,0.0078,0.0065,0.0085
,,585.9375,0.0503,0.0359,0.0168,0.0137,0.0098,0.0046
