mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-21T03:43:26.000Z,0,0.6036,0.7401,10.1454,Infinity,Infinity,Infinity
,,465.625,0.0742,0.0766,0.0479,0.0254,0.0262,0.0164
,,467.1875,0.0527,0.0814,0.0503,0.018,0.0277,0.0171
,,468.75,0.115,0.1868,0.1293,0.039,0.0634,0.0439
,,470.3125,0.1413,0.0958,0.0144,0.0478,0.0324,0.0049
,,471.875,0.103,0.0479,0.0503,0.0347,0.0162,0.017
,,473.4375,0.0862,0.0335,0.0216,0.029,0.0113,0.0073
,,475,0.1653,0.1198,0.0551,0.0554,0.0401,0.0185
,,476.5625,0.3473,0.1413,0.0575,0.116,0.0472,0.0192
,,478.125,0.0695,0.0886,0.0335,0.0231,0.0295,0.0112
,,479.6875,0.1365,0.1054,0.0048,0.0453,0.035,0.0016
,,481.25,0.1724,0.0934,0.0719,0.057,0.0309,0.0238
,,482.8125,0.0503,0.0263,0.0671,0.0166,0.0087,0.0221
,,484.375,0.0671,0.1413,0.024,0.022,0.0464,0.0079
,,485.9375,0.1724,0.0479,0.115,0.0565,0.0157,0.0377
,,487.5,0.0982,0.0814,0.0287,0.0321,0.0266,0.0094
,,489.0625,0.0766,0.1054,0.0263,0.0249,0.0343,0.0086
,,490.625,0.0719,0.0575,0.0216,0.0233,0.0187,0.007
,,492.1875,0.1533,0.0886,0.0192,0.0496,0.0286,0.0062
,,493.75,0.3138,0.1317,0.0862,0.1012,0.0425,0.0278
,,495.3125,0.0862,0.0431,0.0144,0.0277,0.0138,0.0046
,,496.875,0.0838,0.0072,0.0072,0.0268,0.0023,0.0023
,,498.4375,0.0407,0.0479,0.0263,0.013,0.0153,0.0084
,,500,0.1629,0.0407,0.091,0.0519,0.013,0.029
,,501.5625,0.2778,0.1389,0.1198,0.0882,0.0441,0.038
,,503.125,0.1485,0.0575,0.0623,0.047,0.0182,0.0197
,,504.6875,0.0647,0.0599,0.0862,0.0204,0.0189,0.0272
,,506.25,0.1078,0.0814,0.0599,0.0339,0.0256,0.0188
,,507.8125,0.0838,0.1413,0.103,0.0263,0.0443,0.0323
,,509.375,0.1389,0.0647,0.0671,0.0434,0.0202,0.021
,,510.9375,0.0168,0.0814,0.0383,0.0052,0.0254,0.0119
,,512.5,0.0695,0.103,0.0814,0.0216,0.032,0.0253
,,514.0625,0.1413,0.1557,0.0647,0.0437,0.0482,0.02
,,515.625,0.0862,0.0766,0.0407,0.0266,0.0236,0.0126
,,517.1875,0.103,0.1772,0.0431,0.0317,0.0545,0.0133
,,518.75,0.0431,0.0671,0.0407,0.0132,0.0206,0.0125
,,520.3125,0.1964,0.1533,0.1102,0.0601,0.0469,0.0337
,,521.875,0.1677,0.1677,0.0383,0.0511,0.0511,0.0117
,,523.4375,0.0263,0.0695,0.0623,0.008,0.0211,0.0189
,,525,0.1054,0.0503,0.0431,0.032,0.0152,0.0131
,,526.5625,0.0862,0.1102,0.0168,0.0261,0.0333,0.0051
,,528.125,0.1054,0.1126,0.0599,0.0318,0.0339,0.0181
,,529.6875,0.0719,0.0934,0.0072,0.0216,0.0281,0.0022
,,531.25,0.0407,0.0072,0.024,0.0122,0.0022,0.0072
,,532.8125,0.0886,0.1006,0.0431,0.0265,0.03,0.0129
,,534.375,0.1054,0.0359,0.0383,0.0314,0.0107,0.0114
,,535.9375,0.0599,0.1245,0.1293,0.0178,0.037,0.0384
,,537.5,0.1293,0.1006,0.012,0.0383,0.0298,0.0036
,,539.0625,0.0719,0.0862,0.0192,0.0212,0.0255,0.0057
,,540.625,0.0072,0.024,0.0144,0.0021,0.0071,0.0042
,,542.1875,0.0862,0.0335,0.079,0.0253,0.0098,0.0232
,,543.75,0.0814,0.0527,0.0742,0.0238,0.0154,0.0217
,,545.3125,0.115,0.0934,0.0551,0.0336,0.0273,0.0161
,,546.875,0.0263,0.0192,0.0263,0.0077,0.0056,0.0077
,,548.4375,0.0719,0.0623,0.012,0.0209,0.0181,0.0035
,,550,0.0168,0.0216,NaN,0.0049,0.0063,NaN
,,551.5625,0.0886,0.0599,NaN,0.0256,0.0173,NaN
,,553.125,0.0216,0.0263,NaN,0.0062,0.0076,NaN
,,554.6875,0.0503,0.0144,NaN,0.0144,0.0041,NaN
,,556.25,0.0766,0.0335,NaN,0.0219,0.0096,NaN
,,557.8125,0.0287,0.0311,NaN,0.0082,0.0089,NaN
,,559.375,0.0599,0.0359,NaN,0.017,0.0102,NaN
,,560.9375,0.1221,0.103,NaN,0.0346,0.0292,NaN
,,562.5,0.0862,0.0695,NaN,0.0244,0.0197,NaN
