mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000004,2022-04-27T03:27:07.000Z,0,3.8848,NaN,8.924,Infinity,NaN,Infinity
,,243.75,0.0742,NaN,0.0359,0.0484,NaN,0.0234
,,245.3125,0.091,NaN,0.0982,0.059,NaN,0.0637
,,246.875,0.103,NaN,0.0431,0.0664,NaN,0.0278
,,248.4375,0.0479,NaN,0.0766,0.0307,NaN,0.0491
,,250,0.0144,NaN,0.0623,0.0092,NaN,0.0397
,,251.5625,0.0455,NaN,0.0335,0.0288,NaN,0.0212
,,253.125,0.0383,NaN,0.0695,0.0241,NaN,0.0437
,,254.6875,0.0551,NaN,0.0431,0.0344,NaN,0.0269
,,256.25,0.0216,0.0479,0.0216,0.0134,0.0298,0.0134
,,257.8125,0.0359,0.024,0.0647,0.0222,0.0148,0.0399
,,259.375,0.0359,0.1221,0.0431,0.022,0.0749,0.0264
,,260.9375,0.0742,0.0503,0.0934,0.0453,0.0307,0.057
,,262.5,0.0551,0.0192,0.0503,0.0334,0.0116,0.0305
,,264.0625,0.0838,0.0144,0.0862,0.0505,0.0087,0.052
,,265.625,0.0335,0.0072,0.012,0.0201,0.0043,0.0072
,,267.1875,NaN,0.0503,0.0503,NaN,0.03,0.03
,,268.75,NaN,0.0431,0.0479,NaN,0.0255,0.0284
,,270.3125,NaN,0.0838,0.1341,NaN,0.0493,0.079
,,271.875,NaN,0.0647,0.0335,NaN,0.0379,0.0196
,,273.4375,NaN,0,0.0934,NaN,0,0.0544
,,275,NaN,0.0192,0.1269,NaN,0.0111,0.0734
,,276.5625,NaN,0.024,0.1102,NaN,0.0138,0.0634
,,278.125,NaN,0.0311,0.1102,NaN,0.0178,0.0631
,,279.6875,NaN,0.0431,0.0311,NaN,0.0245,0.0177
,,281.25,NaN,0.0216,0,NaN,0.0122,0
,,282.8125,NaN,0.0335,0.091,NaN,0.0189,0.0512
,,284.375,NaN,0.0359,0.0383,NaN,0.0201,0.0214
,,285.9375,NaN,0.0216,0.0144,NaN,0.012,0.008
,,287.5,NaN,0.0072,0.0527,NaN,0.004,0.0292
,,289.0625,NaN,0.0263,0.0503,NaN,0.0145,0.0277
,,290.625,NaN,0.0311,0.0168,NaN,0.017,0.0092
,,292.1875,NaN,NaN,0.0814,NaN,NaN,0.0443
,,293.75,NaN,NaN,0.0599,NaN,NaN,0.0325
,,295.3125,NaN,NaN,0.0814,NaN,NaN,0.0439
,,296.875,NaN,NaN,0.0527,NaN,NaN,0.0283
,,298.4375,NaN,NaN,NaN,NaN,NaN,NaN
,,300,NaN,NaN,NaN,NaN,NaN,NaN
,,301.5625,NaN,NaN,NaN,NaN,NaN,NaN
,,303.125,NaN,NaN,NaN,NaN,NaN,NaN
,,304.6875,NaN,NaN,NaN,NaN,NaN,NaN
,,306.25,NaN,NaN,NaN,NaN,NaN,NaN
,,307.8125,NaN,NaN,NaN,NaN,NaN,NaN
,,309.375,NaN,0,NaN,NaN,0,NaN
,,310.9375,NaN,0.0335,NaN,NaN,0.0171,NaN
,,312.5,NaN,0.0407,NaN,NaN,0.0207,NaN
,,314.0625,NaN,0.0455,NaN,NaN,0.0231,NaN
,,315.625,NaN,0.0335,NaN,NaN,0.0169,NaN
,,317.1875,NaN,0.0479,NaN,NaN,0.024,NaN
,,318.75,NaN,0.012,NaN,NaN,0.006,NaN
,,320.3125,0,0,NaN,0,0,NaN
,,321.875,0.0862,0.0144,NaN,0.0426,0.0071,NaN
,,323.4375,0.0144,0.0287,NaN,0.0071,0.0141,NaN
,,325,0.012,0.0287,NaN,0.0059,0.0141,NaN
,,326.5625,0.091,0.0383,NaN,0.0444,0.0187,NaN
,,328.125,0.0479,NaN,NaN,0.0232,NaN,NaN
,,329.6875,0.0671,NaN,NaN,0.0324,NaN,NaN
,,331.25,0.0192,NaN,NaN,0.0092,NaN,NaN
,,332.8125,0.0335,NaN,NaN,0.016,NaN,NaN
,,334.375,0.0383,NaN,0,0.0182,NaN,0
,,335.9375,0.0287,NaN,0.0192,0.0136,NaN,0.0091
,,337.5,0.0407,NaN,0.0407,0.0192,NaN,0.0192
,,339.0625,0.0623,NaN,0.079,0.0292,NaN,0.0371
,,340.625,0.0359,NaN,0.0359,0.0168,NaN,0.0168
,,342.1875,0.0623,NaN,0.0455,0.029,NaN,0.0212
,,343.75,0.0359,NaN,0.0311,0.0166,NaN,0.0144
,,345.3125,0.0407,0,0.0479,0.0188,0,0.0221
,,346.875,0.0742,0.012,0.0671,0.034,0.0055,0.0308
,,348.4375,0.0431,0.0407,0.0479,0.0197,0.0186,0.0219
,,350,0.0958,0.0575,0.0886,0.0436,0.0261,0.0403
,,351.5625,0.0144,0.0335,0.0168,0.0065,0.0152,0.0076
,,353.125,0.0551,0.0359,NaN,0.0248,0.0162,NaN
,,354.6875,0.0551,0.0479,NaN,0.0247,0.0215,NaN
,,356.25,NaN,0.0934,NaN,NaN,0.0417,NaN
,,357.8125,NaN,0.0359,NaN,NaN,0.016,NaN
,,359.375,NaN,0.0575,NaN,NaN,0.0255,NaN
,,360.9375,NaN,0.0695,NaN,NaN,0.0306,NaN
,,362.5,NaN,0.012,NaN,NaN,0.0053,NaN
,,364.0625,NaN,NaN,NaN,NaN,NaN,NaN
,,365.625,NaN,NaN,NaN,NaN,NaN,NaN
,,367.1875,NaN,NaN,NaN,NaN,NaN,NaN
,,368.75,NaN,NaN,NaN,NaN,NaN,NaN
,,370.3125,NaN,NaN,NaN,NaN,NaN,NaN
,,371.875,NaN,NaN,NaN,NaN,NaN,NaN
,,373.4375,NaN,NaN,NaN,NaN,NaN,NaN
,,375,0.0263,NaN,NaN,0.0112,NaN,NaN
,,376.5625,0.0263,NaN,NaN,0.0111,NaN,NaN
,,378.125,0.0263,NaN,NaN,0.0111,NaN,NaN
,,379.6875,0.0814,NaN,NaN,0.0341,NaN,NaN
,,381.25,0.0383,NaN,NaN,0.016,NaN,NaN
,,382.8125,0.0192,NaN,NaN,0.008,NaN,NaN
,,384.375,0.0575,NaN,NaN,0.0238,NaN,NaN
,,385.9375,0.012,NaN,NaN,0.0049,NaN,NaN
,,387.5,0.0359,NaN,NaN,0.0147,NaN,NaN
,,389.0625,0.0599,NaN,NaN,0.0245,NaN,NaN
,,390.625,0.0431,NaN,NaN,0.0176,NaN,NaN
,,392.1875,NaN,NaN,NaN,NaN,NaN,NaN
,,393.75,NaN,NaN,NaN,NaN,NaN,NaN
,,395.3125,NaN,NaN,NaN,NaN,NaN,NaN
,,396.875,NaN,NaN,NaN,NaN,NaN,NaN
,,398.4375,NaN,NaN,NaN,NaN,NaN,NaN
,,400,NaN,0.0671,NaN,NaN,0.0267,NaN
,,401.5625,NaN,0.0263,NaN,NaN,0.0104,NaN
,,403.125,NaN,0.0287,NaN,NaN,0.0113,NaN
,,404.6875,NaN,0.0072,NaN,NaN,0.0028,NaN
,,406.25,NaN,0.1245,0,NaN,0.0488,0
,,407.8125,NaN,0.012,0.0479,NaN,0.0047,0.0187
,,409.375,NaN,0.0359,0.0335,NaN,0.014,0.013
,,410.9375,0.0263,0.0335,0.0287,0.0102,0.013,0.0111
,,412.5,0.0263,0.0144,0.0072,0.0101,0.0056,0.0028
,,414.0625,0.0407,0.0287,0.0527,0.0156,0.011,0.0203
,,415.625,0.0311,0.0527,0.0168,0.0119,0.0202,0.0064
,,417.1875,0.0263,0.024,0.0479,0.01,0.0092,0.0183
,,418.75,0.0551,0.0431,0.0359,0.0209,0.0164,0.0136
,,420.3125,0.0263,0.0479,0.012,0.01,0.0181,0.0045
,,421.875,0.0335,0.0527,0.0168,0.0126,0.0199,0.0063
,,423.4375,0.0072,0.0263,0.012,0.0027,0.0099,0.0045
,,425,0.0359,0.0527,0,0.0134,0.0197,0
,,426.5625,0.0144,0.0216,0.0072,0.0054,0.0081,0.0027
,,428.125,NaN,0.0359,0,NaN,0.0133,0
,,429.6875,NaN,0.0359,0.0072,NaN,0.0133,0.0027
,,431.25,NaN,0.0192,0.0263,NaN,0.0071,0.0097
,,432.8125,NaN,0.0168,0.0551,NaN,0.0062,0.0203
,,434.375,NaN,0.012,0.0144,NaN,0.0044,0.0053
,,435.9375,NaN,0.0072,0.0287,NaN,0.0026,0.0105
,,437.5,NaN,0.0359,0.0168,NaN,0.0131,0.0061
,,439.0625,NaN,0.0072,0.0431,NaN,0.0026,0.0156
,,440.625,NaN,0.0144,0.012,NaN,0.0052,0.0043
,,442.1875,NaN,0.0144,0.0216,NaN,0.0052,0.0078
,,443.75,NaN,0.0383,0.0263,NaN,0.0137,0.0094
,,445.3125,NaN,0.0623,0.0192,NaN,0.0223,0.0069
,,446.875,0.0072,0.0479,0.024,0.0026,0.0171,0.0085
,,448.4375,0.0431,0.0383,0.0263,0.0153,0.0136,0.0093
,,450,0.0263,0.0383,0.0192,0.0093,0.0135,0.0068
,,451.5625,0.0479,0.0647,0.0335,0.0169,0.0228,0.0118
,,453.125,0.024,0.0623,0.012,0.0084,0.0219,0.0042
,,454.6875,0.0431,0.0072,0.0216,0.0151,0.0025,0.0076
,,456.25,0.0359,0.0599,0.0144,0.0125,0.0209,0.005
,,457.8125,0.0168,0.0072,0.0072,0.0058,0.0025,0.0025
,,459.375,0.0455,0.0192,0.0072,0.0158,0.0067,0.0025
,,460.9375,0.0168,0.0072,0.024,0.0058,0.0025,0.0083
,,462.5,0.0287,0.0527,0.012,0.0099,0.0181,0.0041
,,464.0625,0.0479,0.0335,0.0048,0.0164,0.0115,0.0016
,,465.625,0.0623,0.0192,0.024,0.0213,0.0066,0.0082
,,467.1875,0.0431,0.0407,0.0216,0.0147,0.0139,0.0074
,,468.75,0.0383,0.0144,0.012,0.013,0.0049,0.0041
,,470.3125,0.0216,0.0192,0,0.0073,0.0065,0
,,471.875,0.0311,0.0192,0.0359,0.0105,0.0065,0.0121
,,473.4375,0.0168,0.024,0.012,0.0056,0.0081,0.004
,,475,0.0503,0.012,0.0072,0.0169,0.004,0.0024
,,476.5625,0.0144,0.0455,0,0.0048,0.0152,0
,,478.125,0.0383,0.012,NaN,0.0127,0.004,NaN
,,479.6875,0.0192,0.0359,NaN,0.0064,0.0119,NaN
,,481.25,0.0048,0.0287,NaN,0.0016,0.0095,NaN
,,482.8125,0.0407,0.0072,NaN,0.0134,0.0024,NaN
,,484.375,0.0072,0.0168,NaN,0.0024,0.0055,NaN
,,485.9375,0.0575,0.0144,NaN,0.0188,0.0047,NaN
,,487.5,0.0455,0.0287,NaN,0.0149,0.0094,NaN
,,489.0625,0.0359,0.0479,NaN,0.0117,0.0156,NaN
,,490.625,0.0359,0.0263,NaN,0.0116,0.0085,NaN
,,492.1875,0.0072,0.0144,NaN,0.0023,0.0047,NaN
,,493.75,0.0359,0.0335,NaN,0.0116,0.0108,NaN
,,495.3125,0.0527,0.0311,NaN,0.0169,0.01,NaN
,,496.875,0.0144,0.0072,0.024,0.0046,0.0023,0.0077
,,498.4375,0.024,0.024,0.0072,0.0077,0.0077,0.0023
,,500,0.024,0.024,0.024,0.0076,0.0076,0.0076
,,501.5625,0.0263,0.0168,0.0192,0.0083,0.0053,0.0061
,,503.125,0.0359,0,0.0072,0.0114,0,0.0023
,,504.6875,0.012,0.0048,0.0072,0.0038,0.0015,0.0023
,,506.25,0.0192,0.0144,0.0144,0.006,0.0045,0.0045
,,507.8125,0.0431,NaN,0.0072,0.0135,NaN,0.0023
,,509.375,0.024,NaN,0.0144,0.0075,NaN,0.0045
,,510.9375,0.0335,NaN,0.0072,0.0104,NaN,0.0022
,,512.5,0.0144,NaN,0.0144,0.0045,NaN,0.0045
,,514.0625,0.012,NaN,0.0144,0.0037,NaN,0.0045
,,515.625,0.0287,NaN,0.0144,0.0089,NaN,0.0044
,,517.1875,0.012,NaN,0.0168,0.0037,NaN,0.0052
,,518.75,0.0168,NaN,0.0048,0.0052,NaN,0.0015
,,520.3125,0.024,NaN,0.0263,0.0073,NaN,0.008
,,521.875,0.0263,NaN,0.0072,0.008,NaN,0.0022
,,523.4375,0.012,NaN,0.0144,0.0036,NaN,0.0044
,,525,0.0431,0,0.0216,0.0131,0,0.0065
,,526.5625,0.0144,0.0144,0.0072,0.0044,0.0044,0.0022
,,528.125,0.0263,0,0,0.0079,0,0
,,529.6875,0.0216,0.0072,0.0048,0.0065,0.0022,0.0014
,,531.25,0.012,0.0216,0.0048,0.0036,0.0065,0.0014
,,532.8125,0.0503,0.0072,NaN,0.015,0.0022,NaN
,,534.375,0.0144,0.0072,NaN,0.0043,0.0021,NaN
,,535.9375,NaN,0.0168,NaN,NaN,0.005,NaN
,,537.5,NaN,0.0144,NaN,NaN,0.0043,NaN
,,539.0625,NaN,0.0144,NaN,NaN,0.0043,NaN
,,540.625,NaN,0.0144,NaN,NaN,0.0042,NaN
,,542.1875,NaN,0,NaN,NaN,0,NaN
,,543.75,NaN,0.0072,NaN,NaN,0.0021,NaN
,,545.3125,NaN,0.0072,NaN,NaN,0.0021,NaN
,,546.875,NaN,0.0072,NaN,NaN,0.0021,NaN
,,548.4375,NaN,0.012,NaN,NaN,0.0035,NaN
,,550,NaN,0.0072,NaN,NaN,0.0021,NaN
,,551.5625,NaN,0.0144,NaN,NaN,0.0042,NaN
,,553.125,NaN,0.0072,NaN,NaN,0.0021,NaN
,,554.6875,NaN,0.0048,NaN,NaN,0.0014,NaN
,,556.25,NaN,0.0072,NaN,NaN,0.0021,NaN
,,557.8125,NaN,0.0072,NaN,NaN,0.0021,NaN
,,559.375,NaN,0.012,NaN,NaN,0.0034,NaN
,,560.9375,NaN,0.0072,NaN,NaN,0.002,NaN
,,562.5,NaN,0.024,NaN,NaN,0.0068,NaN
,,564.0625,NaN,0.0144,NaN,NaN,0.0041,NaN
,,565.625,NaN,0.0048,NaN,NaN,0.0014,NaN
,,567.1875,NaN,0.024,NaN,NaN,0.0067,NaN
,,568.75,NaN,0.0048,0.012,NaN,0.0013,0.0034
,,570.3125,NaN,0.0144,0,NaN,0.004,0
,,571.875,NaN,0.0144,0.0048,NaN,0.004,0.0013
,,573.4375,NaN,0.024,0.0072,NaN,0.0067,0.002
,,575,NaN,0.024,0.0072,NaN,0.0066,0.002
,,576.5625,NaN,0.0168,0.0192,NaN,0.0046,0.0053
,,578.125,NaN,0.0263,0.0144,NaN,0.0072,0.004
,,579.6875,NaN,0.0216,0.0144,NaN,0.0059,0.004
,,581.25,NaN,0.0048,0.0144,NaN,0.0013,0.0039
,,582.8125,NaN,0.0263,0,NaN,0.0072,0
,,584.375,NaN,0.0263,0.0072,NaN,0.0072,0.002
,,585.9375,NaN,0.0263,0.012,NaN,0.0071,0.0033
,,587.5,NaN,0,0.0144,NaN,0,0.0039
,,589.0625,NaN,0.0168,0.0048,NaN,0.0045,0.0013
,,590.625,NaN,0.0263,0.0144,NaN,0.0071,0.0039
,,592.1875,NaN,0.0144,0.0072,NaN,0.0039,0.0019
,,593.75,NaN,0.0144,0,NaN,0.0039,0
,,595.3125,NaN,0.0287,0.0216,NaN,0.0077,0.0058
,,596.875,NaN,0.0431,0.0192,NaN,0.0115,0.0051
,,598.4375,NaN,0.0048,0.0072,NaN,0.0013,0.0019
,,600,NaN,0.012,0,NaN,0.0032,0
,,601.5625,NaN,0.0192,0.0072,NaN,0.0051,0.0019
,,603.125,NaN,0.024,0.0144,NaN,0.0063,0.0038
,,604.6875,NaN,0.0168,0.0144,NaN,0.0044,0.0038
,,606.25,NaN,0.024,0.0192,NaN,0.0063,0.005
,,607.8125,0,0.0144,0.0144,0,0.0038,0.0038
,,609.375,0.0048,0.0144,0.0144,0.0013,0.0038,0.0038
,,610.9375,0.0072,0.0192,0.0168,0.0019,0.005,0.0044
,,612.5,0.0168,0.024,0.0216,0.0044,0.0062,0.0056
,,614.0625,0.012,0,0.012,0.0031,0,0.0031
,,615.625,0.0192,0.012,0.0168,0.005,0.0031,0.0043
,,617.1875,0,0.0335,0.0168,0,0.0086,0.0043
,,618.75,0.024,0.0263,0.0192,0.0062,0.0068,0.0049
,,620.3125,0.0359,0.0144,0.0072,0.0092,0.0037,0.0018
,,621.875,0.0263,0.0144,0.0168,0.0067,0.0037,0.0043
,,623.4375,0.0072,0.0192,0.0168,0.0018,0.0049,0.0043
,,625,0.0048,0.0072,0.0072,0.0012,0.0018,0.0018
,,626.5625,0.024,0.0144,0.0072,0.0061,0.0037,0.0018
,,628.125,0.0383,0.0072,0.0048,0.0097,0.0018,0.0012
,,629.6875,0.0263,0.0168,0.0072,0.0066,0.0042,0.0018
,,631.25,0,0.0383,0.024,0,0.0097,0.0061
,,632.8125,0.0072,NaN,0.012,0.0018,NaN,0.003
,,634.375,0,NaN,0.0192,0,NaN,0.0048
,,635.9375,0.024,NaN,0.0144,0.006,NaN,0.0036
,,637.5,0.0263,NaN,0.0144,0.0066,NaN,0.0036
,,639.0625,0.0072,NaN,0.0072,0.0018,NaN,0.0018
,,640.625,0.0263,NaN,NaN,0.0065,NaN,NaN
,,642.1875,0.0335,NaN,NaN,0.0083,NaN,NaN
,,643.75,0.0072,NaN,NaN,0.0018,NaN,NaN
,,645.3125,0.0263,NaN,NaN,0.0065,NaN,NaN
,,646.875,0.012,NaN,NaN,0.003,NaN,NaN
,,648.4375,0.0287,NaN,NaN,0.007,NaN,NaN
,,650,0.0263,NaN,NaN,0.0064,NaN,NaN
,,651.5625,0,NaN,NaN,0,NaN,NaN
,,653.125,0.0192,NaN,NaN,0.0047,NaN,NaN
,,654.6875,0.0168,NaN,NaN,0.0041,NaN,NaN
,,656.25,0.0072,NaN,NaN,0.0017,NaN,NaN
,,657.8125,0.0311,NaN,0,0.0075,NaN,0
,,659.375,0.0287,NaN,0.0072,0.0069,NaN,0.0017
,,660.9375,0.0479,NaN,0.0192,0.0115,NaN,0.0046
,,662.5,NaN,NaN,0.0192,NaN,NaN,0.0046
,,664.0625,NaN,NaN,0.0192,NaN,NaN,0.0046
,,665.625,NaN,NaN,0.0144,NaN,NaN,0.0034
,,667.1875,NaN,NaN,0,NaN,NaN,0
,,668.75,NaN,NaN,0,NaN,NaN,0
,,670.3125,NaN,NaN,0.0072,NaN,NaN,0.0017
,,671.875,NaN,NaN,0.0072,NaN,NaN,0.0017
,,673.4375,NaN,NaN,0.012,NaN,NaN,0.0028
,,675,NaN,NaN,0,NaN,NaN,0
,,676.5625,NaN,NaN,0.0144,NaN,NaN,0.0034
,,678.125,NaN,NaN,0.0072,NaN,NaN,0.0017
,,679.6875,NaN,NaN,0,NaN,NaN,0
,,681.25,NaN,NaN,0.0072,NaN,NaN,0.0017
,,682.8125,NaN,NaN,0,NaN,NaN,0
,,684.375,NaN,NaN,0.0072,NaN,NaN,0.0017
,,685.9375,NaN,NaN,0,NaN,NaN,0
,,687.5,NaN,NaN,0.0072,NaN,NaN,0.0017
,,689.0625,NaN,NaN,0,NaN,NaN,0
,,690.625,NaN,NaN,0.0072,NaN,NaN,0.0017
,,692.1875,NaN,NaN,0.0048,NaN,NaN,0.0011
,,693.75,NaN,NaN,0.0072,NaN,NaN,0.0017
,,695.3125,NaN,NaN,0.0144,NaN,NaN,0.0033
,,696.875,NaN,NaN,0.0072,NaN,NaN,0.0016
,,698.4375,NaN,NaN,0.0072,NaN,NaN,0.0016
,,700,NaN,NaN,0.0072,NaN,NaN,0.0016
,,701.5625,NaN,NaN,0,NaN,NaN,0
,,703.125,NaN,NaN,0.012,NaN,NaN,0.0027
,,704.6875,NaN,0,0,NaN,0,0
,,706.25,NaN,0.012,0.0192,NaN,0.0027,0.0043
,,707.8125,NaN,0.0048,0.0144,NaN,0.0011,0.0032
,,709.375,NaN,0,0.012,NaN,0,0.0027
,,710.9375,NaN,0.0072,0.0072,NaN,0.0016,0.0016
,,712.5,NaN,0.0072,NaN,NaN,0.0016,NaN
,,714.0625,NaN,0.0072,NaN,NaN,0.0016,NaN
,,715.625,0,0,NaN,0,0,NaN
,,717.1875,0,0,NaN,0,0,NaN
,,718.75,0.0335,0.0263,NaN,0.0074,0.0058,NaN
,,720.3125,0.0287,0.0072,NaN,0.0063,0.0016,NaN
,,721.875,0.0335,0,NaN,0.0074,0,NaN
,,723.4375,0.0072,0.0072,NaN,0.0016,0.0016,NaN
,,725,0.0168,0.0072,NaN,0.0037,0.0016,NaN
,,726.5625,0.0072,0.0072,NaN,0.0016,0.0016,NaN
,,728.125,0,0.0144,NaN,0,0.0031,NaN
,,729.6875,0.0072,0.0072,0,0.0016,0.0016,0
,,731.25,0.0072,0.0072,0,0.0016,0.0016,0
,,732.8125,0,0,0,0,0,0
,,734.375,NaN,0,0.0072,NaN,0,0.0016
,,735.9375,NaN,0,0,NaN,0,0
,,737.5,NaN,0.0048,0.0144,NaN,0.001,0.0031
,,739.0625,NaN,0.0048,0,NaN,0.001,0
,,740.625,NaN,0.0048,0.012,NaN,0.001,0.0026
,,742.1875,NaN,0.0072,0.0048,NaN,0.0015,0.001
,,743.75,NaN,0.0072,0.0144,NaN,0.0015,0.0031
,,745.3125,NaN,0,0,NaN,0,0
,,746.875,NaN,0,0,NaN,0,0
,,748.4375,NaN,0.012,0,NaN,0.0026,0
,,750,NaN,0.0072,0.0048,NaN,0.0015,0.001
,,751.5625,0,0,0.0072,0,0,0.0015
,,753.125,0,0.0072,0.0072,0,0.0015,0.0015
,,754.6875,0.0144,0.0072,0.0048,0.003,0.0015,0.001
,,756.25,0.0072,0.0072,0.0144,0.0015,0.0015,0.003
,,757.8125,0.0072,0,0.0072,0.0015,0,0.0015
,,759.375,0.0072,NaN,0.0048,0.0015,NaN,0.001
,,760.9375,0.0144,NaN,0.0072,0.003,NaN,0.0015
,,762.5,0.0144,NaN,0.012,0.003,NaN,0.0025
,,764.0625,0.0072,NaN,0.0072,0.0015,NaN,0.0015
,,765.625,0.012,NaN,0.0072,0.0025,NaN,0.0015
,,767.1875,0.0072,NaN,0,0.0015,NaN,0
,,768.75,0.0072,NaN,0.012,0.0015,NaN,0.0025
,,770.3125,0.0072,NaN,0.0072,0.0015,NaN,0.0015
,,771.875,0.0072,NaN,0.0072,0.0015,NaN,0.0015
,,773.4375,0.0048,NaN,0.0072,0.001,NaN,0.0015
,,775,0.012,NaN,0.0072,0.0025,NaN,0.0015
,,776.5625,0.0072,0,0,0.0015,0,0
,,778.125,0,0.0072,0.0072,0,0.0015,0.0015
,,779.6875,0,0.012,0.0072,0,0.0024,0.0015
,,781.25,0,0.0072,0.0072,0,0.0015,0.0015
,,782.8125,0.012,0.0072,0.0072,0.0024,0.0015,0.0015
,,784.375,0.0144,0.0072,0.0072,0.0029,0.0015,0.0015
,,785.9375,0.0048,0.0072,0,0.001,0.0015,0
,,787.5,0.0072,0.0072,0.0072,0.0015,0.0015,0.0015
,,789.0625,0.0072,0.012,0.0144,0.0015,0.0024,0.0029
,,790.625,0.0144,0.0144,0.0144,0.0029,0.0029,0.0029
,,792.1875,0.012,0.0144,0.0072,0.0024,0.0029,0.0014
,,793.75,0.0144,0.012,0.0144,0.0029,0.0024,0.0029
,,795.3125,0.012,NaN,0.012,0.0024,NaN,0.0024
,,796.875,0.012,NaN,0.012,0.0024,NaN,0.0024
,,798.4375,0.0168,NaN,0.0216,0.0033,NaN,0.0043
,,800,0,NaN,0,0,NaN,0
454822000004,2022-04-27T07:26:47.000Z,0,3.9207,0.1221,NaN,Infinity,Infinity,NaN
,,1.5625,0.0455,0.0862,NaN,4.6346,8.7803,NaN
,,3.125,0.012,0.0551,NaN,0.6112,2.8062,NaN
,,4.6875,0.0503,NaN,NaN,1.7078,NaN,NaN
,,6.25,0.0335,NaN,NaN,0.8531,NaN,NaN
,,7.8125,0.0647,NaN,NaN,1.3181,NaN,NaN
,,9.375,0.0287,NaN,NaN,0.4872,NaN,NaN
,,10.9375,0.0671,NaN,0,0.9764,NaN,0
,,12.5,0.0263,NaN,0.0407,0.3349,NaN,0.5182
,,14.0625,0.0479,NaN,0.0575,0.5421,NaN,0.6508
,,15.625,0.0551,NaN,0.0359,0.5612,NaN,0.3657
,,17.1875,0.0766,NaN,0.0599,0.7093,NaN,0.5547
,,18.75,0.0862,NaN,0.0719,0.7317,NaN,0.6103
,,20.3125,0.0695,NaN,0.0862,0.5446,NaN,0.6754
,,21.875,0.103,0,0.0503,0.7494,0,0.366
,,23.4375,0.1245,0.1317,0.091,0.8454,0.8943,0.6179
,,25,0.103,0.0216,0.0527,0.6557,0.1375,0.3355
,,26.5625,0,0.0575,0.0455,0,0.3445,0.2726
,,28.125,0.0647,0.0838,0.0383,0.3661,0.4742,0.2167
,,29.6875,0.2012,0.182,NaN,1.0786,0.9757,NaN
,,31.25,0.1413,0.1006,NaN,0.7196,0.5124,NaN
,,32.8125,NaN,0.0671,NaN,NaN,0.3255,NaN
,,34.375,NaN,0.1126,NaN,NaN,0.5213,NaN
,,35.9375,NaN,0.2299,NaN,NaN,1.0181,NaN
,,37.5,NaN,0.1533,NaN,NaN,0.6506,NaN
,,39.0625,NaN,0.0263,NaN,NaN,0.1072,NaN
,,40.625,NaN,0.2419,NaN,NaN,0.9477,NaN
,,42.1875,NaN,0.9676,NaN,NaN,3.6503,NaN
,,43.75,NaN,0.4455,NaN,NaN,1.6207,NaN
,,45.3125,NaN,0.2659,NaN,NaN,0.9339,NaN
,,46.875,NaN,0.3856,NaN,NaN,1.3092,NaN
,,48.4375,NaN,0.7065,NaN,NaN,2.3214,NaN
,,50,NaN,0.1461,NaN,NaN,0.4651,NaN
,,51.5625,0.0719,0.0575,NaN,0.2219,0.1775,NaN
,,53.125,0.1485,0.0982,NaN,0.4449,0.2942,NaN
,,54.6875,0.3042,0.2299,NaN,0.8853,0.6691,NaN
,,56.25,0.0982,0.0814,NaN,0.2778,0.2303,NaN
,,57.8125,0.0982,0.1341,NaN,0.2703,0.3692,NaN
,,59.375,0.0886,0.0647,NaN,0.2375,0.1734,NaN
,,60.9375,0.2251,0.1844,NaN,0.5879,0.4816,NaN
,,62.5,0.0958,0.024,NaN,0.244,0.0611,NaN
,,64.0625,0.0311,0.0287,NaN,0.0773,0.0713,NaN
,,65.625,0.0599,0.0335,NaN,0.1453,0.0812,NaN
,,67.1875,0.182,0.0862,NaN,0.4311,0.2042,NaN
,,68.75,NaN,0.0263,NaN,NaN,0.0609,NaN
,,70.3125,NaN,0.0048,NaN,NaN,0.0109,NaN
,,71.875,NaN,0.0455,NaN,NaN,0.1008,NaN
,,73.4375,NaN,0.1461,NaN,NaN,0.3166,NaN
,,75,NaN,0.012,NaN,NaN,0.0255,NaN
,,76.5625,NaN,0.0192,NaN,NaN,0.0399,NaN
,,78.125,NaN,0.0527,NaN,NaN,0.1074,NaN
,,79.6875,NaN,0.0168,NaN,NaN,0.0336,NaN
,,81.25,NaN,0.0407,NaN,NaN,0.0797,NaN
,,82.8125,NaN,0.0431,0,NaN,0.0828,0
,,84.375,NaN,0.0192,0.091,NaN,0.0362,0.1717
,,85.9375,NaN,0.0048,0.1174,NaN,0.0089,0.2174
,,87.5,0.1413,0.0431,0.1293,0.257,0.0784,0.2352
,,89.0625,0.3688,0.0168,0.1365,0.659,0.03,0.2439
,,90.625,0.8646,0.194,0.6898,1.5184,0.3407,1.2114
,,92.1875,0.2084,0.0623,0.0503,0.3598,0.1076,0.0868
,,93.75,0.1198,NaN,0.2539,0.2034,NaN,0.431
,,95.3125,0.0479,NaN,0.1078,0.08,NaN,0.18
,,96.875,0.2132,NaN,0.1461,0.3503,NaN,0.24
,,98.4375,0.0383,NaN,0.0862,0.0619,NaN,0.1394
,,100,0.0623,NaN,0.1389,0.0992,NaN,0.2211
,,101.5625,0.0766,NaN,0.0862,0.12,NaN,0.1351
,,103.125,0.103,NaN,0.1581,0.159,NaN,0.244
,,104.6875,NaN,NaN,0.1413,NaN,NaN,0.2148
